author,date,quote,id
Serge,2020-07-29,"""""""I don't want my Lighthouse to make me hungry""""""",1937
Serge,2020-07-30,"""""""How do I find vampires, chat?""""""",1938
Serge,2020-07-31,"""""""Get that butt. Get that butt. Get that booty. Booty, booty, booty, booty!""""""",1939
Ben,2020-07-31,"""""""I kind of look like some sort of weird... mountain man.""""""",1940
Anon,2020-08-05,"""*Serge Goes """"Brrrrrrrr""""*""",1941
Serge,2020-08-05,"""""""It's a vacuum but it's for grass""""""",1942
Serge,2020-08-05,"""""""No more uwu, chat!""""""",1943
Serge,2020-08-05,"""""""Babies?! I'm dead""""""",1944
"""Serge, defying years of conditioning""",2020-08-07,"""""""This is SUPER ugly and I don't Care!""""""",1945
Serge,2020-08-12,"""""""It's the same thing as a skull in a toilet.""""""",1946
"""Serge, confusing pecans and peacocks...""",2020-08-12,"""""""I just laughed so hard I got Dizzy!""""""",1947
Serge,2020-08-12,"""""""I LOVE not reading chat!""""""",1948
Serge,2020-08-13,"""""""There is no precedence for your concern!""""""",1949
Serge,2020-08-14,"""""""There's so many *bees*!""""""",1950
Serge,2020-08-14,"""""""Vee-vuh-vuh-vee-vuh-vee.""""""",1951
Serge,2020-08-15,"""""""Am I a genius?! Right. Well, of course.""""""",1952
Serge,2020-08-17,"""""""What happened to horses 'A' through 'C'?""""""",1953
Serge,2020-08-18,"""""""I'm not *as much* of a superhero as I thought I was.""""""",1954
Serge,2020-08-19,"""""""Try not to small *winky face*""""""",1955
Serge,2020-08-21,"""""""Oh, you're totally right: birds are d*cks.""""""",1956
"""Serge, with a peak 2020 mood""",2020-08-21,"""""""The issue is everyone else.""""""",1957
"""Fugi, before Crimes""",2020-08-23,"""""""If it's on Grid, it's got RULES!"""" -Serge, """"....It's going to be on *A* Grid!""""""",1958
Fugi,2020-08-23,"""""""Hahahaha....oh I'm so SORRY! Oh good. He hasn't noticed yet...""""""",1959
Serge,2020-08-24,"""""""It's REALLY weird calling you 'sweetie' while looking at James' face...""""""",1960
Serge,2020-08-26,"""""""I have no vices.""""""",1961
Serge,2020-08-26,"""""""Snomh-uhts-wuuhn.""""""",1962
Serge,2020-08-26,"""""""Jo-jay-dop-gob... Jo-ja. Guh.""""""",1963
"""Serge, to TQ""",2020-08-26,"""""""Your skin is really cute""""""",1964
"""Serge, counting, probably?""",2020-08-28,"""""""Three! Six! Nine! Eleven!""""""",1965
Serge,2020-08-28,"""""""You won't even know you're being messed with!"""" -Ben, """"...Okay""""""",1966
Serge,2020-08-28,"""""""We might be getting close to the point where we can *kill again*.""""""",1967
"""Serge, getting hype""",2020-08-28,"""""""The bagpipes just never stop.""""""",1968
Serge,2020-08-30,"""""""Don't let perfection be the enemy of...sobbing...is that how that proverb goes?""""""",1969
Serge,2020-08-31,"""""""I don't know if I need everything here to be practical. I just need everything here to be AWESOME.""""""",1970
Serge asking the important questions,2020-09-02,"""""""What is the critical mass of chickens that we need?""""""",1971
Serge,2020-09-02,"""""""00gogo00... You are now Two Pigs.""""""",1972
Serge,2020-09-02,"""""""There's not enough chickens in the system.""""""",1973
"""Serge, boogieing with it""",2020-09-02,"""""""Just dig up to get down.""""""",1974
Serge whispers while trapped in a game show loop,2020-09-02,"""""""Any second now...""""""",1975
Serge,2020-09-02,"""""""Isn't luck just another kind of skill?""""""",1976
Serge,2020-09-06,"""""""I've gotten a lot better at making the bendy bendy turns.""""""",1977
Fugi,2020-09-06,"""""""Why would Twitch Chat EVER get Bored of Canals?!""""""",1978
Serge,2020-09-06,"""""""What I'm saying is I need to start insulting things like a 60-year old, I need that old man energy.""""""",1979
Serge,2020-09-07,"""""""Don't you Icecream gate keep me!""""""",1980
Serge,2020-09-07,"""""""I'm really hoping we open this up and find sixty-four pieces of chocolate.""""""",1981
Serge,2020-09-10,"""""""I feel I have to make a Canal the Server DESERVES.""""""",1982
Serge,2020-09-10,"""""""I'm just going to say that's calculated and move on.""""""",1983
"""Serge, who understands himself""",2020-09-10,"""""""I'm not the sort of person who can just be 'It's time to focus!'""""""",1984
"""Serge, Minecraft streamer""",2020-09-11,"""""""I don't want to play a game where you have to have the Wiki open.""""""",1985
Serge,2020-09-12,"""""""I'm going to answer the same way I always answer: dammit Fugi...""""""",1986
Serge,2020-09-12,"""""""I have not committed any crimes. Yet.""""""",1987
Serge,2020-09-13,"""""""I'm sad that dynamite doesn't solve all my problems""""""",1988
Serge,2020-09-13,"""""""I just learnt that slugs are immune to explosives...""""""",1989
Serge,2020-09-13,"""""""Outta the way, nature! We're here to joyride!""""""",1990
TQ,2020-09-15,"""""""Three times now James has asked for a different teammate!""""""",1991
PearlescentMoon,2020-09-15,"""""""If you...rub it in...one more-"""" -TQ, """"-THOUSANDBLOCKLEAD!""""""",1992
Paul,2020-09-15,"""""""Have some tasty tasty...birch logs.""""""",1993
Serge,2020-09-16,"""""""Brrri-guh-guh-geh!""""""",1994
Serge,2020-09-16,"""""""I assure you I am *not* anti-union.""""""",1995
"""Serge, with the Serge-est thing ever said""",2020-09-16,"""""""We ran out of materials because of scope creep.""""""",1996
Serge,2020-09-17,"""""""I am not good at Twitch.""""""",1997
Serge,2020-09-17,"""""""Let the flooding begin!""""""",1998
Serge,2020-09-17,"""""""Let's see those canal emotes if ya got em....is a sentence I just said.""""""",1999
Serge,2020-09-20,"""""""Just cover all of your mistakes in trees""""""",2000
Serge,2020-12-21,"""""""[reading game] 'A great number of workers have joined our cause!' Oh no!""""""",2001
Fugi,2020-12-27,"""""""Don't get hit by the acid, it hurts.""""""",2002
Fugi,2020-12-28,"""""""How would you ever learn how to do that!"""" - Serge, """"Well, see, this game comes with a tutorial Serge...""""""",2003
"""Serge, on gaining Factorio Knowledge""",2020-12-30,"""""""I don't know what I've lost because it's gone but...""""""",2004
Serge,2021-01-04,"""""""Am I... making mistakes? No that can't be.""""""",2005
Serge,2021-01-06,"""""""Little bit dangerous, good.""""""",2006
Serge,2021-01-07,"""""""Sure doesn't take many mistakes to kill you.""""""",2007
Serge,2021-01-11,"""""""Our economy is only fine... when it could be finetastic.""""""",2008
Serge,2021-01-11,"""""""Kitteh and Uno are already talking?! Oh No.""""""",2009
Serge,2021-01-14,"""""""You're so loud chat. It's like all you know how to do is scream!""""""",2010
Serge,2021-01-14,"""""""Money rules everything around me. Dolla dolla bills, y'all.""""""",2011
Serge,2021-01-14,"""""""All hail SnergeBot.""""""",2012
Serge,2021-01-15,"""""""Alright. We need a replacement chat.""""""",2013
Serge,2021-01-15,"""""""Let's put this awesome body to use!""""""",2014
Uno,2021-01-16,"""""""this is a test""""""",2016
Serge,2020-09-20,"""""""When in doubt, roundabout.""""""",2017
Serge,2020-10-05,"""""""There's something delightful about mods yelling Smash the State! I think in this instance though YOU might be the State...""""""",2018
"""Serge, eating chocolate""",2020-12-18,"""""""Ohrmuguuuh...""""""",2019
"""Serge, To Fugi""",2020-12-31,"""""""You're cheating on me with technology!""""""",2020
Serge,2021-01-18,"""""""Prioritize carrots, please.""""""",2021
Serge,2021-01-18,"""""""It does look like we need to get Shakira Shakira Shakira going, here.""""""",2022
Serge,2021-01-18,"""""""I've become known enough that a lot of people ask me to work for free.""""""",2023
Serge,2021-01-18,"""""""The beavers are multiplying at an unsustainable rate!""""""",2024
Serge,2021-01-18,"""""""We hit one hundred beavers chat! Oh we're out of food.""""""",2025
Serge,2021-01-20,"""""""Do you like rangers? Sure we all do. Well come on down to Serge's all-you-can-eat ranger buffet!""""""",2026
"""Serge, talking to a soldier in TAB""",2021-01-20,"""""""That's on you chat, you saved everyone.""""""",2027
Serge,2021-01-21,"""""""Adam, please. Now's not the time for Final Fantasy.""""""",2028
"""Serge, Discussing Arboreta""",2021-01-23,"""""""They're real chat! It's not just a word we made up!""""""",2029
Serge,2021-01-23,"""""""Excitement here is thrilling stuff, like build palettes, complementing colours, ooh, or dare I say it, contrasting colours! *gasp* Gasp, swoon!""""""",2030
Serge,2021-01-23,"""""""I'm just disappointed I couldn't live up to your hopes, there, chat.""""""",2031
Serge,2021-01-23,"""""""Adam is full-on Rita Repulsa.""""""",2032
Serge,2021-01-23,"""""""Ben is full-on Jumanji.""""""",2033
Serge,2021-01-23,"""""""Gimme dat pork belly!""""""",2034
Serge,2021-01-23,"""""""Wait. Am I back? Yes, I'm back!""""""",2035
Jo,2021-01-24,"""""""This documentation is butts""""""",2036
Serge,2021-01-24,"""""""Are you... are you asking me a question you could google?""""""",2037
Serge,2021-01-24,"""""""Albany? That's not a real city, that's a fish!""""""",2038
Serge,2021-02-03,"""""""I kinda love that. I mean, it's evil, but I love it.""""""",2039
Serge,2021-02-05,"""""""Hold on, is this where my mistakes started? No.""""""",2040
Serge,2021-02-05,"""""""That's cool as heck! And also a bit of a problem.""""""",2041
Serge,2021-02-06,"""""""Yeeee-aaaah! Bwowm bwa-bwum!""""""",2042
Serge,2021-02-06,"""""""Hercules is *so* strong!""""""",2043
Serge,2021-02-06,"""""""Sorry, I need that enormous woman.""""""",2044
Serge,2021-02-27,"""""""Hubris? How could this possibly be hubris?!""""""",2045
Serge,2021-02-10,"""""""I have the power of good coffee, what could possibly go wrong.""""""",2046
Serge,2021-02-10,"""""""Nothing says breakfast like ripping a mushroom out of the ground and tossing it straight into your mouth.""""""",2047
Serge,2021-02-13,"""""""Honey is a better combat fruit.""""""",2048
Serge,2021-02-13,"""""""Entrails? Gross! ...oh god, I'm dying.""""""",2049
Serge,2021-02-13,"""""""Unfortunately for you, you don't know how to jiggle-peek.""""""",2050
Serge,2021-02-13,"""""""Any second now it's going to rain entrails upon us.""""""",2051
Serge,2021-02-13,"""""""We're so smart, chat. Oh no! Oh, we're not that smart! We're not that smart!""""""",2052
Serge,2021-02-13,"""""""Boats kinda suck.""""""",2053
Serge,2021-02-14,"""""""Can I carry fifty rocks? I can!""""""",2054
Serge,2021-02-14,"""""""Heck. Butts. Thirty thousand butts! Four *million* butts!""""""",2055
Serge,2021-02-14,"""""""No Snerge, don't do a theft. You're going to go to Snerge-jail.""""""",2056
Serge,2021-02-15,"""""""Sir, this is my house. Where did you come from? My bees!""""""",2057
Serge,2021-02-15,"""""""This looks like an acceptable level of smoke.""""""",2058
Serge,2021-02-15,"""""""Our Markov chain bot wants to kill you!""""""",2059
Serge,2021-02-15,"""""""So we found death.""""""",2060
Serge,2021-02-19,"""""""I'm sorry you wanted a roof? Come back when you've discovered agriculture!""""""",2061
Serge,2021-02-19,"""""""Introducing canal! Simply put the water in front of the boat, forehead!""""""",2062
Serge,2021-02-19,"""""""For the low low cost of hours of labour in your life, you can install your very own canal! Experiences may vary.""""""",2063
"""Serge, on Canals""",2021-02-19,"""""""Common side effects include being: underwhelmed, disappointed, and antagonised by your twitch community. If you think canal is right for you call your doctor today.""""""",2064
"""Serge, discussing economics""",2021-02-21,"""""""You can tell we're in the positive, because our money is going up.""""""",2065
Serge,2021-02-22,"""""""Potions are an admission of defeat""""""",2066
Serge,2021-02-22,"""""""Jo! Write down Twix Twix slam!""""""",2067
Serge,2021-02-23,"""""""I need more clown posters.""""""",2068
Serge,2021-02-26,"""""""Yeah! Isn't this Bad?!""""""",2069
Serge,2021-02-26,"""""""Yes! Get crushed and turn into flour!""""""",2070
Serge,2021-02-26,"""""""Help! My mods are funnier than I am.""""""",2071
Serge,2021-02-28,"""""""Throwing Knife's not a dagger, but a dagger is a dagger!""""""",2072
Serge,2021-03-01,"""""""Just say no to boxes. Says the guy who made his career playing minecraft...""""""",2073
Serge,2021-03-03,"""""""And thus, the circle of violence continues.""""""",2074
Serge,2021-03-24,"""""""Am I stronger than 50 wolves? And I think I'd say yes.""""""",2075
Serge,2021-03-24,"""""""Look, if I have to use my fingers AND toes to count to that number it's impossibly large.""""""",2076
Serge,2021-03-06,"""""""So, before the break-"""" *squeak*""",2077
Serge,2021-03-07,"""""""Did I just place a basketball court and have my game-"""" *stream crashes*""",2078
Serge,2021-03-08,"""""""If a canal doesn't connect two bodies of water then you're just James, and you're just digging a hole twitch chat!""""""",2079
Serge,2021-03-10,"""""""Is this what the kids call 'gilding the lily?'""""""",2081
Serge,2021-03-10,"""""""Can I unbrick this?""""""",2082
Serge,2021-03-11,"""""""I don't really feel like falling to my death, so I'm going to leave that to James.""""""",2083
Serge,2021-03-11,"""""""I'm so smart. Oh no!""""""",2084
Serge,2021-03-11,"""""""Great. Now I want bacon.""""""",2085
Serge,2021-03-11,"""""""Ooh! Pants.""""""",2086
Serge,2021-03-11,"""""""Wow, my mistakes are symmetrical! Isn't that amazing?""""""",2087
Serge,2021-03-11,"""""""Snerge does not have your best intentions at heart.""""""",2088
Serge,2021-03-11,"""""""Wait is this a terrible idea, or am I a genius?""""""",2089
Serge,2021-03-12,"""""""I nailed it! I'm a technical redstoner.""""""",2090
Serge,2021-03-12,"""""""Am I a bad enough dude? Probably not, to be honest.""""""",2091
Serge,2021-03-12,"""""""Do I look like a raver kid?""""""",2092
Serge,2021-03-13,"""""""We're going to do a tried and true tested strategy of Mario, which is called the Luigi bait""""""",2093
Serge,2021-03-13,"""""""Alley-oop! Wait that's not an Alley-oop that's just murder.""""""",2094
Serge,2021-03-13,"""""""I'm too caffeinated for this!""""""",2095
Serge,2021-03-15,"""""""Crafting Table on a Stick is for people who have given up""""""",2096
Serge,2021-03-18,"""""""Knock, knock open up the door! It's me... coming through with an axe!""""""",2097
Serge,2021-03-18,"""""""I didn't finish my thought, but that's because my brain is thinking.""""""",2098
Serge,2021-03-18,"""""""YES! Get in the bucket!""""""",2099
Serge,2021-03-19,"""""""Yes! All you have to do is complain!""""""",2100
Serge,2021-03-19,"""""""The fromaging is-- oh, god!""""""",2101
Serge,2021-03-19,"""""""Much like a tree, you can determine the age of the dragon by the number of rings in it's skull""""""",2102
Serge,2021-03-19,"""""""Modded is wild""""""",2103
Serge,2021-03-21,"""""""Wow look at this place! It's so full of murder!""""""",2104
Serge,2021-03-22,"""""""I think we just cover it with trapdoors and move on with our life!""""""",2105
Suffix,2021-03-25,"""""""The more souls I carry, the more damage I do!""""""",2106
Serge,2021-03-25,"""""""Look, modded is all about letting people live dreams and do things that they can't normally do; Like James going a stream without dying!""""""",2107
Serge,2021-03-29,"""""""Hacker voice: I'm out""""""",2108
Serge,2021-04-02,"""""""I'm not a math guy.""""""",2109
Serge,2021-04-03,"""""""You're a unicorn! ...is this a narwhal?""""""",2110
Serge,2021-04-03,"""""""Look how cute I am!""""""",2111
Serge,2021-04-03,"""""""When you're *this* strong, you don't have to bend *anywhere.*""""""",2112
Serge,2021-04-03,"""""""Nobody snitches and we're fine. Nobody snitches!""""""",2113
Serge,2021-04-03,"""""""Of course I ate that pie!""""""",2114
"""Serge, with wisdom""",2021-04-04,"""""""Not every wall can be climbed,""""""",2115
Serge,2021-04-05,"""""""It's hard being a dragon dad.""""""",2116
Serge,2021-04-10,"""""""I'm gonna eat another birthday cake.""""""",2117
Serge,2021-04-10,"""""""Yeah, pandas are heckin' cool, eh?""""""",2118
Serge,2021-04-10,"""""""Sorry, other me.""""""",2119
Serge,2021-04-10,"""""""Those trees are breaking my heart chat.""""""",2120
Serge,2021-04-10,"""""""Ma-haow-haow-haow-haow...""""""",2121
Serge,2021-04-10,"""""""Hello and pog, fellow gamers.""""""",2122
Serge,2021-04-11,"""""""Don't you know how to pog any more chat?!""""""",2123
Jo,2021-04-11,"""""""Get wrecked!"""" """"(with kindness)""""""",2124
Serge,2021-04-14,"""""""After a year of not being able to hug people, there's a Hug Debt that must be paid.""""""",2125
Serge,2021-04-14,"""""""James did nothing wrong""""""",2126
Serge,2021-04-19,"""""""Jo! We have ice cream homework!""""""",2127
Serge,2021-04-19,"""""""I appreciate you and your need to meme.""""""",2128
"""Serge, definitely not talking about raiders""",2021-04-19,"""""""What's happening to these poor melons?!""""""",2129
"""Serge, on unlocking so-called Star Eaters""",2021-04-25,"""""""Wow, we're the baddies.""""""",2130
Serge,2021-04-25,"""""""And by whatchamdoodle I of course mean a.... thingamabob.""""""",2131
Serge,2021-04-28,"""""""What are we doing wrong?""""""",2132
Serge,2021-05-01,"""""""I have questions. Oooh! I also have a grilled cheese sandwich!""""""",2133
Serge,2021-05-02,"""""""Coffee's just... so good.""""""",2134
Serge,2021-05-05,"""""""Come! Join me on an adventure, my precious idiot children!""""""",2135
Serge,2021-05-05,"""""""Nothing good ever happened on the ground!""""""",2136
Serge,2021-05-05,"""""""You're making a bigadoo outta muffin.""""""",2137
"""Serge, upon seeing a dragon hatch""",2021-05-05,"""*Gasp!* """"Doughnut!""""""",2138
Serge,2021-05-06,"""""""I'm amazed at chat's ability to pick the most awkward option.""""""",2139
Serge,2021-05-06,"""""""One, Two, Three, Four"""" *squeak*""",2140
Serge,2021-05-07,"""""""Oh a time paradox! That's exciting!""""""",2141
Serge,2021-05-08,"""""""No grids, no crimes.""""""",2142
Serge starting a doomsday cult,2021-05-08,"""""""The Great Refactor will happen eventually""""""",2143
Serge,2021-05-08,"""""""To all the doubters: what up!?""""""",2144
Serge,2021-05-10,"""""""Disappointed that this community is so chill and understanding! How dare you.""""""",2145
Serge,2021-05-10,"""""""You don't want to go putting your finger in someone else's pie""""""",2146
Serge,2021-05-12,"""""""Are you going to tell the dragon it's not structural?""""""",2147
Serge,2021-05-13,"""""""You can't just teleport behind a man and not tell them about it!""""""",2148
Serge to Uno,2021-05-13,"""""""Did you have any documentation?!"""" """"...No""""""",2149
Serge,2021-05-16,"""""""A markov chain can put together some sentences""""""",2150
Serge,2021-05-19,"""""""I've never been proactive.""""""",2151
Serge,2021-05-19,"""""""Rockets are easy when you basically just strap fuel to a giant coconut.""""""",2152
Serge,2021-05-27,"""""""Being very very competitive doesn't necessarily make you good; sometimes it just makes you a dong.""""""",2153
Serge,2021-05-29,"""""""I need to stop trying to fix our factory because I just can't.""""""",2154
Serge,2021-05-29,"""""""Sorry coffee cup, I'm going to die.""""""",2155
Fugi,2021-05-29,"""""""You have a great and awful community.""""""",2156
Fugi,2021-05-30,"""""""I don't believe in slugs anymore.""""""",2157
Fugi,2021-05-30,"""""""We don't need lights! That's what the sun's for!""""""",2158
Serge,2021-05-30,"""""""No hole can contain Yager""""""",2159
Serge,2021-06-05,"""""""Your words are very reasonable, and I don't want to hear them""""""",2160
Serge,2021-06-05,"""""""You're all the worst.""""""",2161
Serge,2021-06-05,"""""""You're all the best.""""""",2162
Serge,2021-06-06,"""""""What do ladders even do""""""",2163
Serge,2021-06-07,"""""""I bought pants.""""""",2164
Serge,2021-06-07,"""""""Why am I the weird one here?""""""",2165
Serge,2021-06-09,"""""""Knowledge can only be acquired through cow violence.""""""",2166
Serge,2021-06-09,"""""""It's got to be really tough to be a dog.""""""",2167
Serge,2021-06-09,"""""""Why are my friends giving me literal, actual garbage?""""""",2168
Serge,2021-06-09,"""""""Science is one thing, but there is also fear.""""""",2169
Serge,2021-06-09,"""""""Release the puns!""""""",2170
Serge,2021-06-09,"""""""James is great.""""""",2171
Serge,2021-06-09,"""""""Back in that bougie good life!""""""",2172
Serge,2021-06-09,"""""""Are you James or God?""""""",2173
"""Serge, with a riddle""",2021-06-09,"""""""When I do my taxes, what am I?""""""",2174
Serge,2021-06-10,"""""""✧･ﾟ.  Oh nyo~! :3  *･ﾟ✧""""""",2175
Serge,2021-06-10,"""""""An island. Nature's moat.""""""",2176
Serge,2021-06-10,"""""""We're in a lake. Nature's canal""""""",2177
Serge,2021-06-11,"""""""Going to fill water while I wait for my spiders to refill""""""",2178
Serge,2021-06-11,"""""""We have our ten blaze rods, we got some diamonds, we died once... I mean this place had it all!""""""",2179
Serge,2021-06-11,"""""""Not even death can stop backseating on twitch""""""",2180
Serge,2021-06-13,"""""""Has desert bus taught you nothing?""""""",2181
Serge,2021-06-14,"""""""I have my diamonds. Nothing else matters.""""""",2182
Serge,2021-06-16,"""""""I am fully capable of digging my own holes.""""""",2183
Serge,2021-06-17,"""""""You get *one* canal, and only if you're good! I swear to God, I'll turn this canal right around, chat!""""""",2184
Serge,2021-06-17,"""""""Hold on, I'm being attacked by a very large spicy cheeseburger.""""""",2185
Serge,2021-06-17,"""""""I got coffee all over my mouse.""""""",2186
Serge,2021-06-17,"""""""Why bripe? Because it's powerfully stupid!""""""",2187
Serge,2021-06-17,"""""""There's nothing stopping you from just buying a blowtorch.""""""",2188
Serge,2021-06-17,"""""""There's so much coffee in my mouth.""""""",2189
Serge,2021-06-18,"""""""Oh no, no, NO, nyo, no, noo! ...a little bit.""""""",2190
"""Serge, being Serge""",2021-06-20,"""""""I didn't actually do the math, so this should be great.""""""",2191
Serge,2021-06-20,"""""""Look upon the smeltery and tremble, mortals!""""""",2192
Serge,2021-06-20,"""""""Oh... it's surrounded by uranium and bees...""""""",2193
"""Serge, former poison gas specialist""",2021-06-20,"""""""Most poisonous gas situations you can just run through.""""""",2194
Serge,2021-06-27,"""""""If I don't math, it bad""""""",2195
Serge,2021-06-30,"""""""I hope you're ready to pog, or whatever it is you do, chat.""""""",2196
Serge,2021-06-30,"""""""This is not a yak. Or maybe, this is by definition, a yak.""""""",2197
Serge,2021-06-30,"""*Gasp!* """"Lunch?! Oh no!""""""",2198
Serge to James,2021-07-02,"""""""James, your seed is broken"""" """"I've been told that""""""",2199
Serge,2021-07-03,"""""""Everything else is a stopgap and will be met with contempt.""""""",2200
Serge,2021-07-03,"""""""No, that's fine! This isn't a crime!""""""",2201
Serge,2021-07-04,"""""""Capitalism was the answer all along!""""""",2202
Serge,2021-07-04,"""""""Unless my bum is extra thicc, I think we're good to go!""""""",2203
Serge,2021-07-05,"""""""Are they stealing our pocket bacon?!""""""",2204
Serge,2021-07-10,"""""""Mmm... sizzle...""""""",2205
Serge,2021-07-10,"""""""Now you may pog.""""""",2206
Serge,2021-07-11,"""""""We all know that *Fugi's* the criminal.""""""",2207
"""Serge, angrily""",2021-07-11,"""""""Oh, I'm *very* fun. *Right,* chat?""""""",2208
Serge,2021-07-11,"""""""Don't challenge this chat when it comes to stupid things like that.""""""",2209
Serge,2021-07-15,"""""""Hey Serge, what if--"""" *Squeak!*""",2210
Serge,2021-07-15,"""""""Yes [EJGRgunner] is sitting on a very impressive and terrifying meme archive.""""""",2211
Serge,2021-07-19,"""""""Ok, we need a new area to explode.""""""",2212
Serge,2021-07-21,"""""""I would never say no to more coffee""""""",2213
Serge,2021-07-21,"""""""I feel like some of these quotes take me out of context""""""",2214
Serge,2021-07-22,"""""""How am I so good at this game?""""""",2215
Serge,2021-07-22,"""""""I can't be the only person in chat who farts pure energy.""""""",2216
Serge,2021-07-26,"""""""Help, the system is working.""""""",2217
Serge,2021-07-26,"""""""God, I'm so strong.""""""",2218
Serge,2021-07-28,"""""""Hellooo~ cone!""""""",2219
"""Serge, saying something he will forget in the future""",2021-07-28,"""""""All the math is apparently worth it.""""""",2220
Serge,2021-07-29,"""""""I'm on team cinnamon roll.""""""",2221
Serge,2021-07-29,"""""""Bone is interesting. Bone. Booooone!""""""",2222
Serge,2021-07-29,"""""""I assure you I'm not a gamer.""""""",2223
Serge,2021-08-02,"""""""Isn't Jo amazing!""""""",2224
Serge,2021-08-02,"""""""Every time I look at the inefficiency, I get sad.""""""",2225
Serge,2021-08-02,"""""""Why is twenty-seven so big?!""""""",2226
Proverbs with Serge,2021-08-02,"""""""If you think string will help: it won't""""""",2227
Serge,2021-08-02,"""""""Oh, it go up!""""""",2228
Serge,2021-08-02,"""""""Remember: Smile into pog.""""""",2229
Serge,2021-08-04,"""""""Now James is here, and he's throwing off my whole groove.""""""",2230
Serge,2021-08-04,"""""""It wouldn't be a stream if I didn't get distracted""""""",2231
Serge,2021-08-04,"""""""My pants are *way* better than your pants.""""""",2232
Serge,2021-08-05,"""""""Chat's trying to be technically correct and I'm not having any of it""""""",2233
Serge,2021-08-07,"""""""This will make, like, three people in chat happy."""" *Squeak!*""",2234
Serge,2021-08-18,"""""""Nothing says progress like a fanny pack""""""",2235
Serge,2021-08-18,"""""""I don't need food, just science.""""""",2236
Serge,2021-08-18,"""""""Do you want a little war as a treat chat?""""""",2237
Fugi,2021-08-21,"""""""And now all the bees have loaded in.""""""",2238
Serge,2021-08-22,"""""""Am I a Super Genius?"""" ... """"Aww it's off by one""""""",2239
Fugi,2021-08-22,"""""""Regret is for the future. Now is the time for action!""""""",2240
Serge,2021-08-23,"""""""Oh look I'm starving! That's exciting!""""""",2241
Serge,2021-08-23,"""""""Suck on this lime and walk it off.""""""",2242
Serge,2021-08-26,"""""""Ah the gunners... they're all going to tell terrible jokes.""""""",2243
Serge,2021-08-30,"""""""Coming today in a very special episode of twitch.tv/SergeYager, we rebuild the thing we just built!""""""",2244
Serge learning about creeper feet,2021-09-02,"""""""Oh, that's awful.""""""",2245
"""Serge, while lost""",2021-09-02,"""""""I'm not lost, I've just not found the way home.""""""",2246
Serge,2021-09-03,"""""""You there. Give me my money.""""""",2247
Serge,2021-09-04,"""""""Hey, just because I have money doesn't mean I'm a sucker.""""""",2248
Serge,2021-09-05,"""""""I have a jetpack, why am I climbing a ladder?""""""",2249
Serge,2021-09-06,"""""""Leave only pictures, take only footprints""""""",2250
Chat (specifically adamjford),2021-09-08,"""""""Chat is Pleased""""""",2251
Serge,2021-09-09,"""""""Not latte? No. Latte's not good enough.""""""",2252
Serge,2021-09-09,"""*Siiigh* """"God, I'm *so* greedy...""""""",2253
Serge,2021-09-11,"""""""Just going to go ahead and keep on screaming here""""""",2254
Serge,2021-09-19,"""""""If I can't hit it with a laser it doesn't exist""""""",2255
Serge,2021-09-20,"""""""More bones means more human.""""""",2256
Serge,2021-09-20,"""""""Pod clamp, gamers!""""""",2257
Serge,2021-09-20,"""""""Let's think with laser beams here""""""",2258
Serge,2021-09-22,"""""""Right AnimeKitty can actually count""""""",2259
Serge,2021-09-22,"""""""No sleep until the explosion is done. Please.""""""",2260
Serge,2021-09-26,"""""""My butt is just so happy and cozy.""""""",2261
Serge,2021-09-26,"""""""In space, no-one can hear you keikaku""""""",2262
Serge,2021-09-27,"""""""Hey Jo. How do you feel about coffee?""""""",2263
Serge,2021-09-27,"""""""The cycle of beaver life continues""""""",2264
Serge,2021-09-27,"""""""What's wrong with *this* potato?""""""",2265
Serge,2021-09-27,"""""""I just hit level six goals!""""""",2266
Serge,2021-09-27,"""""""Uno please.""""""",2267
Serge,2021-09-27,"""""""Everything is fine chat! I was looking at a baby.""""""",2268
Serge,2021-09-29,"""""""I do not control Snerge!""""""",2269
Serge,2021-09-29,"""""""Do you fear tiny serge!""""""",2270
Serge,2021-10-02,"""""""Let's find out if we're five-star or five-sad""""""",2271
Serge,2021-10-07,"""""""These are pants of downside.""""""",2272
Serge,2021-10-07,"""""""Suffix is some kind of god""""""",2273
Serge,2021-10-08,"""""""I dunno, there's a whole lotta ocean to throw things into""""""",2274
Serge,2021-10-08,"""""""Cotton goes in the fridge.""""""",2275
Serge,2021-10-08,"""""""I like to sleep next to my fridge""""""",2276
Serge,2021-10-08,"""""""I have dignity: I will never twerk in front of a tree.""""""",2277
Serge,2021-10-08,"""""""Who twerks in front of a tree? Disgusting.""""""",2278
Serge,2021-10-08,"""""""I apologize; you are absolutely correct. Thank you Twitch Chat.""""""",2279
Serve,2021-10-09,"""""""Everything in the ocean sucks""""""",2280
Serge,2021-10-09,"""""""Everyone brace yourself for spoops""""""",2281
Serge,2021-10-09,"""""""I got scared by a cow.""""""",2282
Serge,2021-10-09,"""""""Sorry chat, I've got this thing I like to call standards.""""""",2283
Serge,2021-10-09,"""""""I learn chair""""""",2284
Serge,2021-10-09,"""""""I assure you I'm smart enough to duct tape a flashlight to my head.""""""",2285
Serge,2021-10-09,"""""""Hey look, Snerge isn't wrong""""""",2286
Serge,2021-10-10,"""""""I just need to you all be more like Hosk""""""",2287
Serge,2021-10-11,"""""""Sometimes looking good is all that matters""""""",2288
Serge,2021-10-13,"""""""We need to juice our sluice.""""""",2289
